id;title;year;authors;country;site;age;sample_size;soc_cog_aspect;soc_cog_measure;age2;second_aspect;second_measure;corr_test;correlation;significance;exp_vs_obs;long_vs_cross;description;notes
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;15;154;friendship understanding;coded Interview (CCQ-Set);7;IQ;Raven Progressive Matrizes;Pearson?;0,13;;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;15;160;friendship understanding;coded Interview (CCQ-Set);7;SES;father's position;Pearson?;0,2;yes;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;15;160;friendship understanding;coded Interview (CCQ-Set);7;Gender;;Pearson?;0,26;yes;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;15;150;friendship understanding;coded Interview (CCQ-Set);9;Concentration problems;Rating by teachers;Pearson?;-0,31;yes;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;15;151;friendship understanding;coded Interview (CCQ-Set);9;Social withdrawal;Rating by teachers;Pearson?;-0,3;yes;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;15;151;friendship understanding;coded Interview (CCQ-Set);9;Aggressiveness;Rating by teachers;Pearson?;-0,22;yes;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;19;77;friendship understanding;coded Interview (CCQ-Set);7;Ego-resiliency;coded Interview (CCQ-Set);Pearson?;0,36;yes;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;19;77;friendship understanding;coded Interview (CCQ-Set);7;Ego-control;coded Interview (CCQ-Set);Pearson?;0,34;yes;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;19;77;friendship understanding;coded Interview (CCQ-Set);7;IQ;Raven Progressive Matrizes;Pearson?;0,29;yes;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;19;77;friendship understanding;coded Interview (CCQ-Set);7;SES;father's position;Pearson?;0,13;;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;19;77;friendship understanding;coded Interview (CCQ-Set);7;Gender;;Pearson?;-0,06;;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;19;70;friendship understanding;coded Interview (CCQ-Set);9;Concentration problems;Rating by teachers;Pearson?;-0,24;yes;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;19;70;friendship understanding;coded Interview (CCQ-Set);9;Social withdrawal;Rating by teachers;Pearson?;-0,23;yes;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;19;70;friendship understanding;coded Interview (CCQ-Set);9;Aggressiveness;Rating by teachers;Pearson?;0,01;;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;12;166;moral judgement;response to moral dilemma/ coded Interview (CCQ-Set);7;Ego-resiliency;coded Interview (CCQ-Set);Pearson?;0,26;yes;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;12;166;moral judgement;response to moral dilemma/ coded Interview (CCQ-Set);7;Ego-control;coded Interview (CCQ-Set);Pearson?;0,12;;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;12;160;moral judgement;response to moral dilemma/ coded Interview (CCQ-Set);7;IQ;Raven Progressive Matrizes;Pearson?;0,29;yes;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;12;166;moral judgement;response to moral dilemma/ coded Interview (CCQ-Set);7;SES;father's position;Pearson?;0,17;yes;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;12;166;moral judgement;response to moral dilemma/ coded Interview (CCQ-Set);7;Gender;;Pearson?;0,1;;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;12;155;moral judgement;response to moral dilemma/ coded Interview (CCQ-Set);9;Concentration problems;Rating by teachers;Pearson?;-0,29;yes;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;12;156;moral judgement;response to moral dilemma/ coded Interview (CCQ-Set);9;Social withdrawal;Rating by teachers;Pearson?;-0,25;yes;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;12;156;moral judgement;response to moral dilemma/ coded Interview (CCQ-Set);9;Aggressiveness;Rating by teachers;Pearson?;-0,11;;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;15;159;moral judgement;response to moral dilemma/ coded Interview (CCQ-Set);7;Ego-resiliency;coded Interview (CCQ-Set);Pearson?;0,3;yes;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;15;159;moral judgement;response to moral dilemma/ coded Interview (CCQ-Set);7;Ego-control;coded Interview (CCQ-Set);Pearson?;0,12;;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;15;153;moral judgement;response to moral dilemma/ coded Interview (CCQ-Set);7;IQ;Raven Progressive Matrizes;Pearson?;0,21;yes;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;15;159;moral judgement;response to moral dilemma/ coded Interview (CCQ-Set);7;SES;father's position;Pearson?;0,01;;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;15;159;moral judgement;response to moral dilemma/ coded Interview (CCQ-Set);7;Gender;;Pearson?;0,2;yes;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;15;149;moral judgement;response to moral dilemma/ coded Interview (CCQ-Set);9;Concentration problems;Rating by teachers;Pearson?;-0,38;yes;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;15;150;moral judgement;response to moral dilemma/ coded Interview (CCQ-Set);9;Social withdrawal;Rating by teachers;Pearson?;-0,25;yes;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;15;150;moral judgement;response to moral dilemma/ coded Interview (CCQ-Set);9;Aggressiveness;Rating by teachers;Pearson?;-0,25;yes;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;19;71;moral judgement;response to moral dilemma/ coded Interview (CCQ-Set);7;Ego-resiliency;coded Interview (CCQ-Set);Pearson?;0,42;yes;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;19;71;moral judgement;response to moral dilemma/ coded Interview (CCQ-Set);7;Ego-control;coded Interview (CCQ-Set);Pearson?;0,3;yes;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;19;71;moral judgement;response to moral dilemma/ coded Interview (CCQ-Set);7;IQ;Raven Progressive Matrizes;Pearson?;0,24;yes;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
hart1998childhood;Childhood Personality Influences on Social-Cognitive Development:A Longitudinal Study;1998;Hart, Keller, Edelstein, Hofmann;Iceland;Reykjavik;19;71;moral judgement;response to moral dilemma/ coded Interview (CCQ-Set);7;SES;father's position;Pearson?;0,1;;exp;long;childhood personality and the development of friendship understanding + moral judgement from age 7 to 19;
